iqr_open: Opened wwv_5Mhz_g40_1234_48k.iqr
  Sample rate: 48000 Hz
  Center freq: 5000000 Hz
  Samples: 8644116
  Duration: 180.09 seconds
time,wwv,wwvh,wwv_thresh,wwvh_thresh
113.08698,0.051173,0.039124,0.111473,0.093210
113.08798,0.055652,0.043938,0.111473,0.093210
113.08898,0.063090,0.056787,0.111473,0.093210
113.08998,0.047086,0.038391,0.111473,0.093210
113.09098,0.059442,0.045506,0.111473,0.093210
113.09198,0.061263,0.055244,0.111473,0.093210
113.09298,0.049700,0.044361,0.111473,0.093210
113.09398,0.047215,0.040338,0.111473,0.093210
113.09498,0.049506,0.040652,0.111473,0.093210
113.09598,0.059332,0.054604,0.111473,0.093210
113.09698,0.052269,0.047073,0.111473,0.093210
113.09798,0.056801,0.043960,0.111473,0.093210
113.09898,0.056781,0.050902,0.111473,0.093210
113.09998,0.030070,0.020941,0.111473,0.093210
113.10098,0.060002,0.049190,0.111473,0.093210
113.10198,0.056700,0.050964,0.111473,0.093210
113.10298,0.059943,0.053307,0.111473,0.093210
113.10398,0.048093,0.034199,0.111473,0.093210
113.10498,0.067054,0.056908,0.111473,0.093210
113.10598,0.056046,0.048464,0.111473,0.093210
113.10698,0.044257,0.031705,0.111473,0.093210
113.10798,0.056912,0.045118,0.111473,0.093210
113.10898,0.064053,0.052934,0.111473,0.093210
113.10998,0.048045,0.038325,0.111473,0.093210
113.11098,0.063019,0.051978,0.111473,0.093210
113.11198,0.057142,0.048779,0.111473,0.093210
113.11298,0.050331,0.043138,0.111473,0.093210
113.11398,0.042376,0.035977,0.111473,0.093210
113.11498,0.053289,0.051869,0.111473,0.093210
113.11598,0.049439,0.045249,0.111473,0.093210
113.11698,0.054649,0.048386,0.111473,0.093210
113.11798,0.065467,0.053132,0.111473,0.093210
113.11898,0.066715,0.053594,0.111473,0.093210
113.11998,0.061374,0.054163,0.111473,0.093210
113.12098,0.057040,0.041335,0.111473,0.093210
113.12198,0.053023,0.044341,0.111473,0.093210
113.12298,0.071590,0.057740,0.111473,0.093210
113.12398,0.061446,0.054298,0.111473,0.093210
113.12498,0.054296,0.041261,0.111473,0.093210
113.12598,0.064743,0.054929,0.111473,0.093210
113.12698,0.048774,0.042777,0.111473,0.093210
113.12798,0.060964,0.046599,0.111473,0.093210
113.12898,0.065924,0.057568,0.111473,0.093210
113.12998,0.055096,0.047860,0.111473,0.093210
113.13098,0.057298,0.050387,0.111473,0.093210
113.13198,0.048676,0.038613,0.111473,0.093210
113.13298,0.052015,0.048259,0.111473,0.093210
113.13398,0.040223,0.030988,0.111473,0.093210
113.13498,0.049345,0.040351,0.111473,0.093210
113.13598,0.053623,0.051110,0.111473,0.093210
113.13698,0.025381,0.018222,0.111473,0.093210
113.13798,0.043189,0.036390,0.111473,0.093210
113.13898,0.061868,0.055101,0.111473,0.093210
113.13998,0.058906,0.051875,0.111473,0.093210
113.14098,0.051720,0.042185,0.111473,0.093210
113.14198,0.050205,0.041942,0.111473,0.093210
113.14298,0.052411,0.044774,0.111473,0.093210
113.14398,0.061422,0.051586,0.111473,0.093210
113.14498,0.056509,0.050562,0.111473,0.093210
113.14598,0.066141,0.052629,0.111473,0.093210
113.14698,0.060727,0.051890,0.111473,0.093210
113.14798,0.055607,0.041149,0.111473,0.093210
113.14898,0.058230,0.052474,0.111473,0.093210
113.14998,0.063954,0.051038,0.111473,0.093210
113.15098,0.051364,0.042879,0.111473,0.093210
113.15198,0.048825,0.040282,0.111473,0.093210
113.15298,0.058837,0.050895,0.111473,0.093210
113.15398,0.048940,0.041235,0.111473,0.093210
113.15498,0.050905,0.037815,0.111473,0.093210
113.15598,0.047189,0.041394,0.111473,0.093210
113.15698,0.049319,0.046973,0.111473,0.093210
113.15798,0.047570,0.041360,0.111473,0.093210
113.15898,0.046569,0.040614,0.111473,0.093210
113.15998,0.048978,0.046168,0.111473,0.093210
113.16098,0.044532,0.038106,0.111473,0.093210
113.16198,0.056173,0.044918,0.111473,0.093210
113.16298,0.052777,0.046257,0.111473,0.093210
113.16398,0.049378,0.040582,0.111473,0.093210
113.16498,0.043824,0.032979,0.111473,0.093210
113.16598,0.063369,0.049242,0.111473,0.093210
113.16698,0.068547,0.057864,0.111473,0.093210
113.16798,0.057974,0.049713,0.111473,0.093210
113.16898,0.057327,0.044857,0.111473,0.093210
113.16998,0.056806,0.049857,0.111473,0.093210
113.17098,0.060508,0.046297,0.111473,0.093210
113.17198,0.057073,0.048811,0.111473,0.093210
113.17298,0.049506,0.043668,0.111473,0.093210
113.17398,0.053754,0.044333,0.111473,0.093210
113.17498,0.051949,0.044803,0.111473,0.093210
113.17598,0.045401,0.039464,0.111473,0.093210
113.17698,0.031480,0.027737,0.111473,0.093210
113.17798,0.052401,0.047550,0.111473,0.093210
113.17898,0.050575,0.045100,0.111473,0.093210
113.17998,0.050845,0.038657,0.111473,0.093210
113.18098,0.053119,0.048258,0.111473,0.093210
113.18198,0.046468,0.033025,0.111473,0.093210
113.18298,0.057106,0.045875,0.111473,0.093210
113.18398,0.048047,0.040228,0.111473,0.093210
113.18498,0.056947,0.042156,0.111473,0.093210
113.18598,0.053521,0.047305,0.111473,0.093210
113.18698,0.047262,0.042317,0.111473,0.093210
113.18798,0.051067,0.043052,0.111473,0.093210
113.18898,0.042587,0.028120,0.111473,0.093210
113.18998,0.051907,0.047354,0.111473,0.093210
113.19098,0.059798,0.051480,0.111473,0.093210
113.19198,0.053767,0.045470,0.111473,0.093210
113.19298,0.057254,0.049597,0.111473,0.093210
113.19398,0.050148,0.041469,0.111473,0.093210
113.19498,0.046267,0.038112,0.111473,0.093210
113.19598,0.052386,0.041260,0.111473,0.093210
113.19698,0.062211,0.053321,0.111473,0.093210
113.19798,0.056026,0.046067,0.111473,0.093210
113.19898,0.062895,0.052294,0.111473,0.093210
113.19998,0.054178,0.046874,0.111473,0.093210
113.20098,0.063558,0.045561,0.111473,0.093210
113.20198,0.054285,0.047468,0.111473,0.093210
113.20298,0.051346,0.038376,0.111473,0.093210
113.20398,0.034697,0.027892,0.111473,0.093210
113.20498,0.037545,0.032469,0.111473,0.093210
113.20598,0.049285,0.042857,0.111473,0.093210
113.20698,0.056011,0.048570,0.111473,0.093210
113.20798,0.053013,0.044720,0.111473,0.093210
113.20898,0.035639,0.026991,0.111473,0.093210
113.20998,0.047268,0.035098,0.111473,0.093210
113.21098,0.043567,0.038830,0.111473,0.093210
113.21198,0.048002,0.044089,0.111473,0.093210
113.21298,0.041021,0.034831,0.111473,0.093210
113.21398,0.045334,0.037259,0.111473,0.093210
113.21498,0.051247,0.044995,0.111473,0.093210
113.21598,0.049488,0.035473,0.111473,0.093210
113.21698,0.050434,0.045278,0.111473,0.093210
113.21798,0.043696,0.032689,0.111473,0.093210
113.21898,0.037381,0.027601,0.111473,0.093210
113.21998,0.039724,0.037519,0.111473,0.093210
113.22098,0.047858,0.042938,0.111473,0.093210
113.22198,0.045093,0.039681,0.111473,0.093210
113.22298,0.044072,0.037216,0.111473,0.093210
113.22398,0.049542,0.044472,0.111473,0.093210
113.22498,0.032540,0.023308,0.111473,0.093210
113.22598,0.050776,0.040465,0.111473,0.093210
113.22698,0.057036,0.050744,0.111473,0.093210
113.22798,0.055840,0.045887,0.111473,0.093210
113.22898,0.054191,0.045415,0.111473,0.093210
113.22998,0.046950,0.035647,0.111473,0.093210
113.23098,0.060135,0.056400,0.111473,0.093210
113.23198,0.045562,0.039028,0.111473,0.093210
113.23298,0.046369,0.038792,0.111473,0.093210
113.23398,0.051384,0.042855,0.111473,0.093210
113.23498,0.054164,0.049226,0.111473,0.093210
113.23598,0.061148,0.048972,0.111473,0.093210
113.23698,0.054097,0.046083,0.111473,0.093210
113.23798,0.054924,0.043085,0.111473,0.093210
113.23898,0.045750,0.039689,0.111473,0.093210
113.23998,0.056465,0.046878,0.111473,0.093210
113.24098,0.058301,0.050901,0.111473,0.093210
113.24198,0.051974,0.042023,0.111473,0.093210
113.24298,0.060963,0.050643,0.111473,0.093210
113.24398,0.056705,0.047855,0.111473,0.093210
113.24498,0.039200,0.032525,0.111473,0.093210
113.24598,0.054802,0.042639,0.111473,0.093210
113.24698,0.056774,0.051363,0.111473,0.093210
113.24798,0.058839,0.042369,0.111473,0.093210
113.24898,0.068218,0.056718,0.111473,0.093210
113.24998,0.053741,0.044031,0.111473,0.093210
113.25098,0.063612,0.047740,0.111473,0.093210
113.25198,0.052872,0.044525,0.111473,0.093210
113.25298,0.049786,0.033831,0.111473,0.093210
113.25398,0.050304,0.037897,0.111473,0.093210
113.25498,0.053653,0.047804,0.111473,0.093210
113.25598,0.051175,0.042878,0.111473,0.093210
113.25698,0.057987,0.044841,0.111473,0.093210
113.25798,0.061698,0.044059,0.111473,0.093210
113.25898,0.057411,0.051581,0.111473,0.093210
113.25998,0.034695,0.023597,0.111473,0.093210
113.26098,0.049647,0.040575,0.111473,0.093210
113.26198,0.048636,0.045091,0.111473,0.093210
113.26298,0.056947,0.048787,0.111473,0.093210
113.26398,0.056682,0.043316,0.111473,0.093210
113.26498,0.053998,0.046135,0.111473,0.093210
113.26598,0.054958,0.048568,0.111473,0.093210
113.26698,0.053738,0.039762,0.111473,0.093210
113.26798,0.065989,0.055116,0.111473,0.093210
113.26898,0.060493,0.055182,0.111473,0.093210
113.26998,0.052841,0.037852,0.111473,0.093210
113.27098,0.060164,0.055278,0.111473,0.093210
113.27198,0.052469,0.048172,0.111473,0.093210
113.27298,0.055632,0.046568,0.111473,0.093210
113.27398,0.048505,0.038079,0.111473,0.093210
113.27498,0.046645,0.043152,0.111473,0.093210
113.27598,0.053057,0.047059,0.111473,0.093210
113.27698,0.053037,0.048550,0.111473,0.093210
113.27798,0.055422,0.049438,0.111473,0.093210
113.27898,0.051736,0.040035,0.111473,0.093210
113.27998,0.048104,0.039115,0.111473,0.093210
113.28098,0.038028,0.030424,0.111473,0.093210
113.28198,0.051810,0.048124,0.111473,0.093210
113.28298,0.049258,0.043933,0.111473,0.093210
113.28398,0.046172,0.040945,0.111473,0.093210
113.28498,0.040061,0.035048,0.111473,0.093210
113.28598,0.048237,0.044258,0.111473,0.093210
113.28698,0.041631,0.035311,0.111473,0.093210
113.28798,0.047276,0.039802,0.111473,0.093210
113.28898,0.051004,0.045581,0.111473,0.093210
113.28998,0.043905,0.033950,0.111473,0.093210
113.29098,0.063235,0.052517,0.111473,0.093210
113.29198,0.050517,0.044407,0.111473,0.093210
113.29298,0.050135,0.042441,0.111473,0.093210
113.29398,0.039755,0.035654,0.111473,0.093210
113.29498,0.039935,0.034483,0.111473,0.093210
113.29598,0.047621,0.041421,0.111473,0.093210
113.29698,0.042544,0.042294,0.111473,0.093210
113.29798,0.055687,0.046656,0.111473,0.093210
113.29898,0.060606,0.047303,0.111473,0.093210
113.29998,0.057262,0.046284,0.111473,0.093210
113.30098,0.062812,0.056155,0.111473,0.093210
113.30198,0.057082,0.044272,0.111473,0.093210
113.30298,0.049344,0.033168,0.111473,0.093210
113.30398,0.057221,0.048559,0.111473,0.093210
113.30498,0.059583,0.052996,0.111473,0.093210
113.30598,0.057102,0.046523,0.111473,0.093210
113.30698,0.057528,0.048149,0.111473,0.093210
113.30798,0.058014,0.051732,0.111473,0.093210
113.30898,0.056066,0.044384,0.111473,0.093210
113.30998,0.052673,0.042888,0.111473,0.093210
113.31098,0.051514,0.042043,0.111473,0.093210
113.31198,0.045216,0.037629,0.111473,0.093210
113.31298,0.052105,0.045057,0.111473,0.093210
113.31398,0.049546,0.044516,0.111473,0.093210
113.31498,0.061690,0.044706,0.111473,0.093210
113.31598,0.058159,0.053847,0.111473,0.093210
113.31698,0.046113,0.037212,0.111473,0.093210
113.31798,0.057349,0.050089,0.111473,0.093210
113.31898,0.061816,0.051189,0.111473,0.093210
113.31998,0.057125,0.045926,0.111473,0.093210
113.32098,0.064730,0.052787,0.111473,0.093210
113.32198,0.067882,0.055682,0.111473,0.093210
113.32298,0.058513,0.050949,0.111473,0.093210
113.32398,0.044252,0.034886,0.111473,0.093210
113.32498,0.025118,0.016688,0.111473,0.093210
113.32598,0.051034,0.042353,0.111473,0.093210
113.32698,0.051702,0.047897,0.111473,0.093210
113.32798,0.058417,0.048883,0.111473,0.093210
113.32898,0.056628,0.044717,0.111473,0.093210
113.32998,0.046715,0.040307,0.111473,0.093210
113.33098,0.046673,0.042835,0.111473,0.093210
113.33198,0.047720,0.038060,0.111473,0.093210
113.33298,0.059188,0.046039,0.111473,0.093210
113.33398,0.044336,0.034892,0.111473,0.093210
113.33498,0.060293,0.049804,0.111473,0.093210
113.33598,0.059756,0.053769,0.111473,0.093210
113.33698,0.040887,0.032780,0.111473,0.093210
113.33798,0.052908,0.045996,0.111473,0.093210
113.33898,0.051162,0.041146,0.111473,0.093210
113.33998,0.063370,0.046107,0.111473,0.093210
113.34098,0.051298,0.045002,0.111473,0.093210
113.34198,0.043600,0.037369,0.111473,0.093210
113.34298,0.049409,0.041621,0.111473,0.093210
113.34398,0.058523,0.045595,0.111473,0.093210
113.34498,0.046753,0.037651,0.111473,0.093210
113.34598,0.060540,0.048864,0.111473,0.093210
113.34698,0.069941,0.055912,0.111473,0.093210
113.34798,0.067902,0.053423,0.111473,0.093210
113.34898,0.059818,0.050168,0.111473,0.093210
113.34998,0.054927,0.040808,0.111473,0.093210
113.35098,0.060305,0.054793,0.111473,0.093210
113.35198,0.034152,0.023225,0.111473,0.093210
113.35298,0.046484,0.038381,0.111473,0.093210
113.35398,0.052841,0.046484,0.111473,0.093210
113.35498,0.053423,0.046882,0.111473,0.093210
113.35598,0.058844,0.049696,0.111473,0.093210
113.35698,0.051982,0.044678,0.111473,0.093210
113.35798,0.050263,0.044080,0.111473,0.093210
113.35898,0.039493,0.032545,0.111473,0.093210
113.35998,0.038008,0.030014,0.111473,0.093210
113.36098,0.065561,0.049641,0.111473,0.093210
113.36198,0.068697,0.060816,0.111473,0.093210
113.36298,0.063286,0.053825,0.111473,0.093210
113.36398,0.047498,0.039180,0.111473,0.093210
113.36498,0.042399,0.032955,0.111473,0.093210
113.36598,0.046883,0.038440,0.111473,0.093210
113.36698,0.061358,0.050671,0.111473,0.093210
113.36798,0.054363,0.046094,0.111473,0.093210
113.36898,0.050725,0.041967,0.111473,0.093210
113.36998,0.052247,0.043357,0.111473,0.093210
113.37098,0.061824,0.054499,0.111473,0.093210
113.37198,0.057679,0.050082,0.111473,0.093210
113.37298,0.059812,0.048904,0.111473,0.093210
113.37398,0.051000,0.044385,0.111473,0.093210
113.37498,0.052813,0.047096,0.111473,0.093210
113.37598,0.036789,0.029649,0.111473,0.093210
113.37698,0.029712,0.028493,0.111473,0.093210
113.37798,0.047977,0.042958,0.111473,0.093210
113.37898,0.060270,0.048667,0.111473,0.093210
113.37998,0.055259,0.045029,0.111473,0.093210
113.38098,0.063604,0.054548,0.111473,0.093210
113.38198,0.053246,0.047003,0.111473,0.093210
113.38298,0.062555,0.047517,0.111473,0.093210
113.38398,0.059652,0.043721,0.111473,0.093210
113.38498,0.056055,0.049252,0.111473,0.093210
113.38598,0.066766,0.053165,0.111473,0.093210
113.38698,0.049298,0.043344,0.111473,0.093210
113.38798,0.051882,0.040144,0.111473,0.093210
113.38898,0.049214,0.041497,0.111473,0.093210
113.38998,0.055796,0.044552,0.111473,0.093210
113.39098,0.060833,0.051620,0.111473,0.093210
113.39198,0.053045,0.041353,0.111473,0.093210
113.39298,0.060035,0.053029,0.111473,0.093210
113.39398,0.056077,0.045732,0.111473,0.093210
113.39498,0.052309,0.043619,0.111473,0.093210
113.39598,0.064920,0.051527,0.111473,0.093210
113.39698,0.070815,0.057404,0.111473,0.093210
113.39798,0.066125,0.050795,0.111473,0.093210
113.39898,0.060122,0.047116,0.111473,0.093210
113.39998,0.058945,0.045402,0.111473,0.093210
113.40098,0.060207,0.045781,0.111473,0.093210
113.40198,0.047394,0.040778,0.111473,0.093210
113.40298,0.056895,0.048204,0.111473,0.093210
113.40398,0.052383,0.046191,0.111473,0.093210
113.40498,0.051827,0.037821,0.111473,0.093210
113.40598,0.049734,0.041244,0.111473,0.093210
113.40698,0.061317,0.054479,0.111473,0.093210
113.40798,0.068696,0.054982,0.111473,0.093210
113.40898,0.053432,0.045648,0.111473,0.093210
113.40998,0.051852,0.038054,0.111473,0.093210
113.41098,0.048772,0.042188,0.111473,0.093210
113.41198,0.053063,0.047985,0.111473,0.093210
113.41298,0.053355,0.044169,0.111473,0.093210
113.41398,0.044500,0.037262,0.111473,0.093210
113.41498,0.042351,0.035229,0.111473,0.093210
113.41598,0.043805,0.039175,0.111473,0.093210
113.41698,0.042949,0.037431,0.111473,0.093210
113.41798,0.050519,0.041591,0.111473,0.093210
113.41898,0.056244,0.049727,0.111473,0.093210
113.41998,0.047167,0.041353,0.111473,0.093210
113.42098,0.052998,0.046850,0.111473,0.093210
113.42198,0.035951,0.030103,0.111473,0.093210
113.42298,0.025540,0.022775,0.111473,0.093210
113.42398,0.039590,0.036936,0.111473,0.093210
113.42498,0.047678,0.037304,0.111473,0.093210
113.42598,0.054764,0.039355,0.111473,0.093210
113.42698,0.049831,0.044527,0.111473,0.093210
113.42798,0.059659,0.051582,0.111473,0.093210
113.42898,0.055830,0.047036,0.111473,0.093210
113.42998,0.052216,0.044248,0.111473,0.093210
113.43098,0.057911,0.048934,0.111473,0.093210
113.43198,0.050309,0.041809,0.111473,0.093210
113.43298,0.049925,0.046840,0.111473,0.093210
113.43398,0.051703,0.040026,0.111473,0.093210
113.43498,0.053785,0.047513,0.111473,0.093210
113.43598,0.056051,0.049039,0.111473,0.093210
113.43698,0.052115,0.045478,0.111473,0.093210
113.43798,0.055729,0.047956,0.111473,0.093210
113.43898,0.057168,0.046261,0.111473,0.093210
113.43998,0.065139,0.054674,0.111473,0.093210
113.44098,0.061397,0.051013,0.111473,0.093210
113.44198,0.065186,0.054508,0.111473,0.093210
113.44298,0.073771,0.058382,0.111473,0.093210
113.44398,0.058568,0.049085,0.111473,0.093210
113.44498,0.051528,0.039405,0.111473,0.093210
113.44598,0.062667,0.053708,0.111473,0.093210
113.44698,0.059902,0.053606,0.111473,0.093210
113.44798,0.035126,0.027931,0.111473,0.093210
113.44898,0.052405,0.048341,0.111473,0.093210
113.44998,0.046720,0.040228,0.111473,0.093210
113.45098,0.051932,0.039692,0.111473,0.093210
113.45198,0.056370,0.044440,0.111473,0.093210
113.45298,0.055204,0.050431,0.111473,0.093210
113.45398,0.056207,0.045634,0.111473,0.093210
113.45498,0.069585,0.052935,0.111473,0.093210
113.45598,0.058806,0.050773,0.111473,0.093210
113.45698,0.042569,0.035859,0.111473,0.093210
113.45798,0.052126,0.047024,0.111473,0.093210
113.45898,0.040754,0.025363,0.111473,0.093210
113.45998,0.054122,0.046269,0.111473,0.093210
113.46098,0.055936,0.046507,0.111473,0.093210
113.46198,0.052060,0.045564,0.111473,0.093210
113.46298,0.047594,0.037512,0.111473,0.093210
113.46398,0.043776,0.037068,0.111473,0.093210
113.46498,0.043911,0.039193,0.111473,0.093210
113.46598,0.051270,0.046020,0.111473,0.093210
113.46698,0.044870,0.043047,0.111473,0.093210
113.46798,0.040824,0.031137,0.111473,0.093210
113.46898,0.044939,0.038495,0.111473,0.093210
113.46998,0.047246,0.040319,0.111473,0.093210
113.47098,0.053854,0.043471,0.111473,0.093210
113.47198,0.049257,0.043498,0.111473,0.093210
113.47298,0.058181,0.045004,0.111473,0.093210
113.47398,0.068341,0.055888,0.111473,0.093210
113.47498,0.056112,0.048395,0.111473,0.093210
113.47598,0.048610,0.041008,0.111473,0.093210
113.47698,0.049386,0.043858,0.111473,0.093210
113.47798,0.029071,0.025421,0.111473,0.093210
113.47898,0.043378,0.035202,0.111473,0.093210
113.47998,0.038343,0.025673,0.111473,0.093210
113.48098,0.062450,0.054249,0.111473,0.093210
113.48198,0.066485,0.052335,0.111473,0.093210
113.48298,0.070351,0.055994,0.111473,0.093210
113.48398,0.065518,0.056732,0.111473,0.093210
113.48498,0.057713,0.051512,0.111473,0.093210
113.48598,0.068588,0.054723,0.111473,0.093210
113.48698,0.050958,0.042247,0.111473,0.093210
113.48798,0.047980,0.040165,0.111473,0.093210
113.48898,0.052473,0.048923,0.111473,0.093210
113.48998,0.050959,0.037485,0.111473,0.093210
113.49098,0.053664,0.039917,0.111473,0.093210
113.49198,0.050379,0.043029,0.111473,0.093210
113.49298,0.053146,0.050685,0.111473,0.093210
113.49398,0.051957,0.046391,0.111473,0.093210
113.49498,0.053304,0.041269,0.111473,0.093210
113.49598,0.059501,0.054435,0.111473,0.093210
113.49698,0.060868,0.054451,0.111473,0.093210
113.49798,0.051626,0.044579,0.111473,0.093210
113.49898,0.044938,0.041635,0.111473,0.093210
113.49998,0.044720,0.034260,0.111473,0.093210
113.50098,0.055922,0.049047,0.111473,0.093210
113.50198,0.031110,0.022865,0.111473,0.093210
113.50298,0.039149,0.035126,0.111473,0.093210
113.50398,0.046045,0.043393,0.111473,0.093210
113.50498,0.047195,0.037040,0.111473,0.093210
113.50598,0.066513,0.056352,0.111473,0.093210
113.50698,0.047988,0.042853,0.111473,0.093210
113.50798,0.034063,0.029994,0.111473,0.093210
113.50898,0.032062,0.025882,0.111473,0.093210
113.50998,0.039260,0.029943,0.111473,0.093210
113.51098,0.054774,0.040502,0.111473,0.093210
113.51198,0.053450,0.047363,0.111473,0.093210
113.51298,0.046731,0.039283,0.111473,0.093210
113.51398,0.044618,0.038213,0.111473,0.093210
113.51498,0.056019,0.051435,0.111473,0.093210
113.51598,0.052060,0.046680,0.111473,0.093210
113.51698,0.059499,0.051743,0.111473,0.093210
113.51798,0.059153,0.044191,0.111473,0.093210
113.51898,0.057246,0.050352,0.111473,0.093210
113.51998,0.046064,0.036622,0.111473,0.093210
113.52098,0.057399,0.051453,0.111473,0.093210
113.52198,0.054526,0.043296,0.111473,0.093210
113.52298,0.060523,0.050722,0.111473,0.093210
113.52398,0.055489,0.048557,0.111473,0.093210
113.52498,0.030672,0.021253,0.111473,0.093210
113.52598,0.049451,0.037556,0.111473,0.093210
113.52698,0.060585,0.055419,0.111473,0.093210
113.52798,0.059146,0.043475,0.111473,0.093210
113.52898,0.065553,0.054393,0.111473,0.093210
113.52998,0.057760,0.050646,0.111473,0.093210
113.53098,0.056444,0.048015,0.111473,0.093210
113.53198,0.033495,0.025931,0.111473,0.093210
113.53298,0.049302,0.042706,0.111473,0.093210
113.53398,0.045072,0.043909,0.111473,0.093210
113.53498,0.047996,0.034969,0.111473,0.093210
113.53598,0.063663,0.055231,0.111473,0.093210
113.53698,0.053345,0.045807,0.111473,0.093210
113.53798,0.053295,0.040421,0.111473,0.093210
113.53898,0.051441,0.045337,0.111473,0.093210
113.53998,0.047688,0.038282,0.111473,0.093210
113.54098,0.052170,0.044042,0.111473,0.093210
113.54198,0.046970,0.039739,0.111473,0.093210
113.54298,0.034519,0.028134,0.111473,0.093210
113.54398,0.048106,0.045334,0.111473,0.093210
113.54498,0.051949,0.047186,0.111473,0.093210
113.54598,0.050229,0.041020,0.111473,0.093210
113.54698,0.056348,0.049762,0.111473,0.093210
113.54798,0.061754,0.046204,0.111473,0.093210
113.54898,0.063886,0.056960,0.111473,0.093210
113.54998,0.064288,0.055637,0.111473,0.093210
113.55098,0.060350,0.051656,0.111473,0.093210
113.55198,0.041707,0.034656,0.111473,0.093210
113.55298,0.042727,0.038756,0.111473,0.093210
113.55398,0.052452,0.044089,0.111473,0.093210
113.55498,0.063953,0.054539,0.111473,0.093210
113.55598,0.074033,0.057957,0.111473,0.093210
113.55698,0.052889,0.043872,0.111473,0.093210
113.55798,0.048580,0.041592,0.111473,0.093210
113.55898,0.043447,0.038311,0.111473,0.093210
113.55998,0.023232,0.021709,0.111473,0.093210
113.56098,0.037399,0.030708,0.111473,0.093210
113.56198,0.053656,0.049202,0.111473,0.093210
113.56298,0.045737,0.039660,0.111473,0.093210
113.56398,0.044068,0.034648,0.111473,0.093210
113.56498,0.047829,0.037063,0.111473,0.093210
113.56598,0.048047,0.042479,0.111473,0.093210
113.56698,0.030072,0.026148,0.111473,0.093210
113.56798,0.054677,0.043628,0.111473,0.093210
113.56898,0.047318,0.037226,0.111473,0.093210
113.56998,0.050750,0.045467,0.111473,0.093210
113.57098,0.063021,0.048406,0.111473,0.093210
113.57198,0.062519,0.052604,0.111473,0.093210
113.57298,0.056072,0.040934,0.111473,0.093210
113.57398,0.057241,0.043871,0.111473,0.093210
113.57498,0.044461,0.039589,0.111473,0.093210
113.57598,0.038660,0.031068,0.111473,0.093210
113.57698,0.037548,0.034287,0.111473,0.093210
113.57798,0.052156,0.045867,0.111473,0.093210
113.57898,0.052340,0.039527,0.111473,0.093210
113.57998,0.051576,0.045191,0.111473,0.093210
113.58098,0.047717,0.041806,0.111473,0.093210
113.58198,0.044059,0.033549,0.111473,0.093210
113.58298,0.056413,0.049317,0.111473,0.093210
113.58398,0.050437,0.040889,0.111473,0.093210
113.58498,0.056445,0.046295,0.111473,0.093210
113.58598,0.054781,0.046683,0.111473,0.093210
113.58698,0.051450,0.046011,0.111473,0.093210
113.58798,0.049357,0.038850,0.111473,0.093210
113.58898,0.054873,0.048916,0.111473,0.093210
113.58998,0.038768,0.028137,0.111473,0.093210
113.59098,0.048572,0.045305,0.111473,0.093210
113.59198,0.056485,0.046847,0.111473,0.093210
113.59298,0.051368,0.040530,0.111473,0.093210
113.59398,0.046285,0.037051,0.111473,0.093210
113.59498,0.057415,0.046076,0.111473,0.093210
113.59598,0.053893,0.047334,0.111473,0.093210
113.59698,0.061345,0.046254,0.111473,0.093210
113.59798,0.061236,0.049790,0.111473,0.093210
113.59898,0.063134,0.051818,0.111473,0.093210
113.59998,0.055145,0.042012,0.111473,0.093210
113.60098,0.058141,0.047725,0.111473,0.093210
113.60198,0.051210,0.041387,0.111473,0.093210
113.60298,0.052991,0.047430,0.111473,0.093210
113.60398,0.048686,0.040901,0.111473,0.093210
113.60498,0.039317,0.032896,0.111473,0.093210
113.60598,0.060460,0.048520,0.111473,0.093210
113.60698,0.055509,0.049492,0.111473,0.093210
113.60798,0.059027,0.049619,0.111473,0.093210
113.60898,0.057185,0.049267,0.111473,0.093210
113.60998,0.047257,0.032327,0.111473,0.093210
113.61098,0.053523,0.047204,0.111473,0.093210
113.61198,0.046999,0.040866,0.111473,0.093210
113.61298,0.052969,0.042938,0.111473,0.093210
113.61398,0.046368,0.039892,0.111473,0.093210
113.61498,0.058182,0.051987,0.111473,0.093210
113.61598,0.060801,0.050911,0.111473,0.093210
113.61698,0.065844,0.049538,0.111473,0.093210
113.61798,0.060220,0.048126,0.111473,0.093210
113.61898,0.062451,0.053561,0.111473,0.093210
113.61998,0.063187,0.049603,0.111473,0.093210
113.62098,0.047641,0.040702,0.111473,0.093210
113.62198,0.047295,0.040132,0.111473,0.093210
113.62298,0.056049,0.048319,0.111473,0.093210
113.62398,0.048413,0.040008,0.111473,0.093210
113.62498,0.043994,0.032980,0.111473,0.093210
113.62598,0.069172,0.055548,0.111473,0.093210
113.62698,0.069269,0.058271,0.111473,0.093210
113.62798,0.055759,0.047436,0.111473,0.093210
113.62898,0.057171,0.049143,0.111473,0.093210
113.62998,0.055259,0.046005,0.111473,0.093210
113.63098,0.054782,0.048953,0.111473,0.093210
113.63198,0.067904,0.053692,0.111473,0.093210
113.63298,0.067320,0.059162,0.111473,0.093210
113.63398,0.060105,0.051157,0.111473,0.093210
113.63498,0.057436,0.041589,0.111473,0.093210
113.63598,0.056319,0.043536,0.111473,0.093210
113.63698,0.060992,0.044199,0.111473,0.093210
113.63798,0.060247,0.048851,0.111473,0.093210
113.63898,0.061321,0.052812,0.111473,0.093210
113.63998,0.057970,0.050405,0.111473,0.093210
113.64098,0.055256,0.043175,0.111473,0.093210
